pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,sy_dist,sy_disterr1,sy_disterr2,rowupdate
CHXR 73 b,1,1,Imaging,2006,,,,,210.000000,,,0,,,,,,,,,3994.48600,2662.99100,-1664.36900,0,12.56900,8.37900,-5.23700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.3740000,6.6470000,-6.2200000,2014-05-14
CI Tau b,1,1,Radial Velocity,2019,8.98910000,0.02020000,-0.02020000,0,,,,,,,,,,,,,3686.82800,921.70700,-858.14100,0,11.60000,2.90000,-2.70000,0,,,,,0.250000,0.160000,-0.160000,0,50.500,6.300,-8.500,0,,,,,950.000,207.000,-207.000,0,,,,,,,,,157.9980000,1.1980000,-1.1800000,2019-06-19
CT Cha b,1,1,Imaging,2007,,,,,440.000000,,,0,24.660,9.080,-6.730,0,2.200,0.810,-0.600,0,5403.00000,1907.00000,-1907.00000,0,17.00000,6.00000,-6.00000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.7200000,0.7780000,-0.7710000,2014-05-14
CoRoT-1 b,1,1,Transit,2008,1.50895570,,,0,0.026100,0.000500,-0.000500,0,16.589,0.673,-0.673,0,1.480,0.060,-0.060,0,359.14790,22.24810,-22.24810,0,1.13000,0.07000,-0.07000,0,,,,,0.000000,,,0,86.700,0.600,-0.600,0,,,,,198.000,9.000,-9.000,0,77.00,11.00,-11.00,0,,,,,787.9090000,23.4910000,-23.4910000,2019-10-18
CoRoT-1 b,1,1,Transit,2008,1.50896820,0.00000050,-0.00000050,0,0.027520,0.000220,-0.000230,0,19.223,0.336,-0.336,0,1.715,0.030,-0.030,0,390.93090,31.78300,-31.78300,0,1.23000,0.10000,-0.10000,0,0.30200,0.03100,-0.02800,0,0.036000,,,1,85.100,0.500,-0.500,0,,,,,190.000,15.000,-15.000,0,,,,,,,,,787.9090000,23.4910000,-23.4910000,2019-03-18
CoRoT-1 b,1,1,Transit,2008,1.50895570,0.00000640,-0.00000640,0,,,,,16.700,0.900,-0.900,0,1.490,0.080,-0.080,0,327.35000,38.14000,-38.14000,0,1.03000,0.12000,-0.12000,0,0.38000,0.05000,-0.05000,0,0.000000,,,0,85.100,0.500,-0.500,0,0.13880,0.00210,-0.00210,0,188.000,11.000,-11.000,0,,,,,,,,,787.9090000,23.4910000,-23.4910000,2014-05-14
CoRoT-1 b,1,1,Transit,2008,1.50896860,0.00000060,-0.00000060,0,0.025360,0.000990,-0.000990,0,17.385,0.729,-0.729,0,1.551,0.065,-0.065,0,327.36490,31.78300,-31.78300,0,1.03000,0.10000,-0.10000,0,0.34400,0.02800,-0.02800,0,,,,,84.420,0.310,-0.310,0,,,,,188.000,11.000,-11.000,0,,,,,,,,,787.9090000,23.4910000,-23.4910000,2016-01-12
CoRoT-1 b,1,1,Transit,2008,1.50897655,0.00000010,-0.00000010,0,0.025900,0.001100,-0.002000,0,15.917,2.690,-2.690,0,1.420,0.240,-0.240,0,340.07810,54.03110,-54.03110,0,1.07000,0.17000,-0.17000,0,0.44000,0.13000,-0.13000,0,0.071000,0.620000,-0.480000,0,85.660,0.620,-0.480,0,0.13810,0.00070,-0.00150,0,,,,,,,,,,,,,787.9090000,23.4910000,-23.4910000,2016-03-29
CoRoT-10 b,1,1,Transit,2010,13.24060000,0.00020000,-0.00020000,0,0.105500,0.002100,-0.002100,0,10.870,0.780,-0.780,0,0.970,0.070,-0.070,0,874.00000,50.85000,-50.85000,0,2.75000,0.16000,-0.16000,0,3.70000,0.83000,-0.83000,0,0.530000,0.040000,-0.040000,0,88.550,0.200,-0.200,0,0.12690,0.00380,-0.00380,0,301.000,10.000,-10.000,0,,,,,,,,,338.3860000,3.9865000,-3.9865000,2014-05-14
CoRoT-10 b,1,1,Transit,2010,13.24060000,0.00020000,-0.00020000,0,0.106000,0.001400,-0.001400,0,10.548,0.953,-0.953,0,0.941,0.085,-0.085,0,883.56740,47.67450,-47.67450,0,2.78000,0.15000,-0.15000,0,4.16000,1.17000,-1.17000,0,,,,,88.570,0.180,-0.180,0,,,,,301.000,10.000,-10.000,0,,,,,,,,,338.3860000,3.9865000,-3.9865000,2016-01-12
CoRoT-10 b,1,1,Transit,2010,13.24060000,0.00020000,-0.00020000,0,0.105500,0.001900,-0.002000,0,10.873,0.785,-0.785,0,0.970,0.070,-0.070,0,867.67590,44.49620,-44.49620,0,2.73000,0.14000,-0.14000,0,3.69000,0.96000,-0.70000,0,0.524000,0.018000,-0.018000,0,88.550,0.200,-0.200,0,,,,,297.500,9.800,-9.400,0,,,,,,,,,338.3860000,3.9865000,-3.9865000,2019-03-18
CoRoT-11 b,1,1,Transit,2010,2.99433000,0.00001100,-0.00001100,0,0.044000,0.001600,-0.001600,0,15.984,0.650,-0.650,0,1.426,0.058,-0.058,0,743.72220,123.95370,-123.95370,0,2.34000,0.39000,-0.39000,0,1.00000,0.20000,-0.20000,0,,,,,83.130,0.190,-0.190,0,,,,,280.000,40.000,-40.000,0,,,,,,,,,655.0370000,24.9470000,-23.2090000,2016-01-12
CoRoT-11 b,1,1,Transit,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09990,0.00060,-0.00050,0,,,,,,,,,,,,,655.0370000,24.9470000,-23.2090000,2014-08-21
CoRoT-11 b,1,1,Transit,2010,2.99432500,0.00002100,-0.00002100,0,0.044070,0.000560,-0.000590,0,16.029,0.336,-0.336,0,1.430,0.030,-0.030,0,832.71460,187.51970,-197.05460,0,2.62000,0.59000,-0.62000,0,1.11000,0.26000,-0.27000,0,0.360000,,,1,83.170,0.150,-0.150,0,,,,,334.000,71.000,-66.000,0,,,,,,,,,655.0370000,24.9470000,-23.2090000,2019-03-18
CoRoT-11 b,1,1,Transit,2010,2.99432500,0.00002100,-0.00002100,0,0.043510,0.000360,-0.000360,0,15.581,0.370,-0.370,0,1.390,0.033,-0.033,0,791.39670,85.81410,-85.81410,0,2.49000,0.27000,-0.27000,0,0.93000,0.12000,-0.12000,0,0.000000,,,0,83.410,0.170,-0.170,0,,,,,304.000,32.000,-32.000,0,0.10,2.60,-2.60,0,,,,,655.0370000,24.9470000,-23.2090000,2019-10-18
CoRoT-11 b,1,1,Transit,2010,2.99433000,0.00001100,-0.00001100,0,0.043600,0.005000,-0.005000,0,16.030,0.340,-0.340,0,1.430,0.030,-0.030,0,740.51000,108.06000,-108.06000,0,2.33000,0.34000,-0.34000,0,0.99000,0.15000,-0.15000,0,0.000000,,,0,83.170,0.150,-0.150,0,0.10700,0.00050,-0.00050,0,280.000,40.000,-40.000,0,,,,,,,,,655.0370000,24.9470000,-23.2090000,2014-05-14
CoRoT-12 b,1,1,Transit,2010,2.82804200,0.00001300,-0.00001300,0,0.040130,0.000900,-0.000930,0,16.141,1.457,-1.457,0,1.440,0.130,-0.130,0,290.81445,22.56593,-21.93027,0,0.91500,0.07100,-0.06900,0,0.38100,0.13000,-0.09100,0,0.050000,,,1,85.480,0.720,-0.770,0,,,,,125.100,7.600,-7.500,0,,,,,,,,,1126.3700000,55.7450000,-55.7450000,2019-03-18
CoRoT-12 b,1,1,Transit,2010,2.82805268,0.00000065,-0.00000065,0,0.039200,0.001300,-0.001300,0,15.065,0.829,-0.796,0,1.344,0.074,-0.071,0,277.46559,25.74423,-24.79074,0,0.87300,0.08100,-0.07800,0,0.44700,0.08500,-0.08200,0,,,,,85.710,0.390,-0.360,0,0.13140,0.00150,-0.00150,0,,,,,,,,,,,,,1126.3700000,55.7450000,-55.7450000,2019-10-04
CoRoT-12 b,1,1,Transit,2010,2.82804200,0.00001300,-0.00001300,0,0.039400,0.001200,-0.001200,0,15.132,0.841,-0.841,0,1.350,0.075,-0.075,0,281.91521,25.10857,-25.10857,0,0.88700,0.07900,-0.07900,0,0.44800,0.06900,-0.06900,0,,,,,85.790,0.430,-0.430,0,,,,,125.500,8.000,-7.500,0,,,,,,,,,1126.3700000,55.7450000,-55.7450000,2016-01-12
CoRoT-12 b,1,1,Transit,2010,2.82804200,0.00001300,-0.00001300,0,0.040160,0.000930,-0.000920,0,16.140,1.460,-1.460,0,1.440,0.130,-0.130,0,291.43800,22.24700,-20.65800,0,0.91700,0.07000,-0.06500,0,0.41100,0.12900,-0.09400,0,0.070000,0.063000,-0.042000,0,85.480,0.720,-0.770,0,,,,,125.500,8.000,-7.500,0,,,,,,,,,1126.3700000,55.7450000,-55.7450000,2014-05-14
CoRoT-13 b,1,1,Transit,2010,4.03519000,0.00003000,-0.00003000,0,0.051000,0.001300,-0.001300,0,14.034,0.852,-0.852,0,1.252,0.076,-0.076,0,416.99296,30.51168,-30.51168,0,1.31200,0.09600,-0.09600,0,0.82000,0.15000,-0.15000,0,,,,,85.270,0.470,-0.470,0,,,,,157.800,7.700,-7.700,0,,,,,,,,,1148.9300000,62.1200000,-56.1500000,2016-01-12
CoRoT-13 b,1,1,Transit,2010,4.03519000,0.00003000,-0.00003000,0,0.051000,0.003100,-0.003100,0,9.920,0.157,-0.157,0,0.885,0.014,-0.014,0,415.70400,20.97600,-20.97600,0,1.30800,0.06600,-0.06600,0,2.34000,0.23000,-0.23000,0,0.000000,,,0,88.020,0.340,-0.360,0,0.09090,0.00140,-0.00140,0,157.800,7.700,-7.700,0,,,,,,,,,1148.9300000,62.1200000,-56.1500000,2014-05-14
CoRoT-13 b,1,1,Transit,2010,4.03519000,0.00003000,-0.00003000,0,0.051070,0.000300,-0.000310,0,9.920,0.157,-0.157,0,0.885,0.014,-0.014,0,423.03173,23.20159,-23.20159,0,1.33100,0.07300,-0.07300,0,2.38000,0.18000,-0.17000,0,0.067000,,,1,88.020,0.340,-0.360,0,,,,,160.700,8.600,-8.400,0,,,,,,,,,1148.9300000,62.1200000,-56.1500000,2019-03-18
CoRoT-14 b,1,1,Transit,2010,1.51214000,0.00013000,-0.00013000,0,0.026910,0.000700,-0.000730,0,12.218,0.785,-0.785,0,1.090,0.070,-0.070,0,2358.29860,149.38010,-149.38010,0,7.42000,0.47000,-0.47000,0,7.10000,1.70000,-1.30000,0,0.036000,,,1,79.600,0.800,-0.800,0,,,,,1193.000,40.000,-42.000,0,,,,,,,,,1744.6000000,173.0300000,-144.9000000,2019-03-18
CoRoT-14 b,1,1,Transit,2010,1.51214000,0.00013000,-0.00013000,0,0.026870,0.000780,-0.000780,0,11.411,0.886,-0.886,0,1.018,0.079,-0.079,0,2437.75610,158.91500,-158.91500,0,7.67000,0.50000,-0.50000,0,9.00000,2.00000,-2.00000,0,,,,,79.700,1.400,-1.400,0,,,,,1230.000,34.000,-34.000,0,,,,,,,,,1744.6000000,173.0300000,-144.9000000,2016-01-12
CoRoT-14 b,1,1,Transit,2010,1.51214000,0.00013000,-0.00013000,0,0.027000,0.002000,-0.002000,0,12.220,0.780,-0.780,0,1.090,0.070,-0.070,0,2415.40000,190.70000,-190.70000,0,7.60000,0.60000,-0.60000,0,7.30000,1.50000,-1.50000,0,0.000000,,,0,79.600,0.800,-0.800,0,0.09250,0.00190,-0.00190,0,1230.000,34.000,-34.000,0,,,,,,,,,1744.6000000,173.0300000,-144.9000000,2014-05-14
CoRoT-16 b,1,1,Transit,2011,5.35227000,0.00020000,-0.00020000,0,0.061800,0.001500,-0.001500,0,13.110,1.790,-1.570,0,1.170,0.160,-0.140,0,170.03200,27.01400,-26.37900,0,0.53500,0.08500,-0.08300,0,0.44000,0.21000,-0.14000,0,0.330000,0.090000,-0.100000,0,85.010,0.940,-1.200,0,0.10100,0.00460,-0.00460,0,61.960,9.470,-9.350,0,,,,,,,,,732.4090000,35.3440000,-32.2820000,2014-05-14
CoRoT-16 b,1,1,Transit,2011,5.35227000,0.00020000,-0.00020000,0,0.061800,0.001500,-0.001500,0,13.115,1.569,-1.793,0,1.170,0.140,-0.160,0,168.13207,31.14734,-30.51168,0,0.52900,0.09800,-0.09600,0,0.41000,0.22000,-0.14000,0,0.370000,0.110000,-0.120000,0,85.010,0.940,-1.200,0,,,,,62.600,11.000,-9.900,0,,,,,,,,,732.4090000,35.3440000,-32.2820000,2019-03-18
CoRoT-17 b,1,1,Transit,2011,3.76810000,0.00030000,-0.00030000,0,0.048100,0.001500,-0.001600,0,11.433,0.785,-0.785,0,1.020,0.070,-0.070,0,765.97030,85.81410,-82.63580,0,2.41000,0.27000,-0.26000,0,2.81000,0.77000,-0.58000,0,0.081000,,,1,88.300,1.500,-1.500,0,,,,,308.000,29.000,-27.000,0,,,,,,,,,1176.1200000,57.1700000,-52.1900000,2019-03-18
CoRoT-17 b,1,1,Transit,2011,3.76810000,0.00030000,-0.00030000,0,0.048100,0.001110,-0.000720,0,11.287,3.867,-1.031,0,1.007,0.345,-0.092,0,781.86180,82.63580,-76.27920,0,2.46000,0.26000,-0.24000,0,3.00580,1.02410,-1.79550,0,,,,,89.300,0.700,-4.900,0,,,,,312.400,29.000,-29.000,0,,,,,,,,,1176.1200000,57.1700000,-52.1900000,2016-01-12
CoRoT-17 b,1,1,Transit,2011,3.76810000,0.00030000,-0.00030000,0,0.046100,0.000800,-0.000800,0,11.430,0.780,-0.780,0,1.020,0.070,-0.070,0,772.29000,95.34000,-95.34000,0,2.43000,0.30000,-0.30000,0,2.82000,0.38000,-0.38000,0,0.000000,,,0,88.340,1.540,-1.540,0,,,,,312.400,29.000,-29.000,0,,,,,,,,,1176.1200000,57.1700000,-52.1900000,2014-05-14
CoRoT-18 b,1,1,Transit,2011,1.90006930,0.00000280,-0.00000280,0,0.029500,0.001500,-0.001700,0,14.684,2.018,-2.018,0,1.310,0.180,-0.180,0,1099.69180,120.77540,-120.77540,0,3.46000,0.38000,-0.38000,0,1.91000,1.10000,-0.62000,0,0.025000,,,1,86.500,1.400,-0.900,0,,,,,588.000,16.000,-16.000,0,,,,,,,,,764.8890000,27.6140000,-25.7840000,2019-03-18
CoRoT-18 b,1,1,Transit,2011,1.90006930,0.00000280,-0.00000280,0,0.028600,0.000680,-0.000680,0,14.022,0.930,-0.930,0,1.251,0.083,-0.083,0,1039.30410,54.03110,-54.03110,0,3.27000,0.17000,-0.17000,0,2.07000,0.40000,-0.40000,0,,,,,86.800,1.700,-1.700,0,,,,,590.000,14.000,-14.000,0,,,,,,,,,764.8890000,27.6140000,-25.7840000,2016-01-12
CoRoT-18 b,1,1,Transit,2011,1.90009000,0.00000050,-0.00000050,0,0.028800,0.000800,-0.000800,0,12.846,0.437,-0.538,0,1.146,0.039,-0.048,0,1048.83900,60.38770,-60.38770,0,3.30000,0.19000,-0.19000,0,2.73000,0.32000,-0.38000,0,,,,,89.900,1.600,-1.600,0,0.13310,0.00140,-0.00130,0,,,,,,,,,,,,,764.8890000,27.6140000,-25.7840000,2019-10-04
CoRoT-18 b,1,1,Transit,2011,1.90006930,0.00000280,-0.00000280,0,0.029500,0.001600,-0.001600,0,14.680,2.020,-2.020,0,1.310,0.180,-0.180,0,1102.82000,120.77000,-120.77000,0,3.47000,0.38000,-0.38000,0,2.20000,0.80000,-0.80000,0,0.080000,,,1,86.500,1.400,-0.900,0,0.13410,0.00190,-0.00190,0,590.000,14.000,-14.000,0,-10.00,20.00,-20.00,0,20.00,20.00,-20.00,0,764.8890000,27.6140000,-25.7840000,2019-12-02
CoRoT-19 b,1,1,Transit,2011,3.89713000,0.00002000,-0.00002000,0,0.051800,0.000800,-0.000800,0,14.460,0.340,-0.340,0,1.290,0.030,-0.030,0,352.78000,19.07000,-19.07000,0,1.11000,0.06000,-0.06000,0,0.71000,0.06000,-0.06000,0,0.047000,0.045000,-0.045000,0,88.000,0.700,-0.700,0,0.07860,0.00040,-0.00040,0,126.000,6.000,-6.000,0,-52.00,27.00,-22.00,0,,,,,790.6630000,26.7370000,-25.0710000,2014-05-14
CoRoT-19 b,1,1,Transit,2011,3.89713000,0.00002000,-0.00002000,0,0.051660,0.000690,-0.000700,0,14.460,0.336,-0.336,0,1.290,0.030,-0.030,0,367.09365,22.88376,-22.88376,0,1.15500,0.07200,-0.07200,0,0.66800,0.06300,-0.06100,0,0.056000,,,1,88.000,0.700,-0.700,0,,,,,131.500,7.500,-7.300,0,,,,,,,,,790.6630000,26.7370000,-25.0710000,2019-03-18
CoRoT-19 b,1,1,Transit,2011,3.89713000,0.00002000,-0.00002000,0,0.051200,0.001800,-0.001100,0,13.339,2.914,-0.773,0,1.190,0.260,-0.069,0,346.43470,29.55819,-24.79074,0,1.09000,0.09300,-0.07800,0,0.79800,0.14630,-0.35910,0,,,,,89.700,0.300,-3.600,0,,,,,126.000,6.000,-6.000,0,,,,,,,,,790.6630000,26.7370000,-25.0710000,2016-01-12
CoRoT-21 b,1,1,Transit,2012,2.72474000,0.00014000,-0.00014000,0,0.041700,0.001100,-0.001100,0,14.572,1.569,-1.569,0,1.300,0.140,-0.140,0,718.29580,98.52730,-98.52730,0,2.26000,0.31000,-0.31000,0,1.36000,0.48000,-0.48000,0,0.000000,,,0,86.800,2.100,-2.100,0,0.06700,0.00180,-0.00180,0,274.000,35.000,-35.000,0,,,,,,,,,,,,2018-12-03
CoRoT-21 b,1,1,Transit,2012,2.72474000,0.00014000,-0.00014000,0,0.041600,0.000940,-0.001000,0,14.572,1.569,-1.569,0,1.300,0.140,-0.140,0,705.58260,177.98480,-177.98480,0,2.22000,0.56000,-0.56000,0,1.24000,0.62000,-0.43000,0,0.390000,,,1,86.800,2.100,-2.100,0,,,,,296.000,62.000,-66.000,0,,,,,,,,,,,,2019-03-18
CoRoT-22 b,1,1,Transit,2014,9.75598000,0.00011000,-0.00011000,0,0.092000,0.001400,-0.001400,0,4.880,0.170,-0.390,0,0.435,0.015,-0.035,0,12.20000,14.00000,-8.80000,0,0.03800,0.04400,-0.02800,0,0.24900,1.00000,-0.09700,0,0.077000,0.300000,-0.042000,0,89.749,0.032,-0.900,0,0.03927,0.00060,-0.00037,0,3.700,3.900,-3.900,0,,,,,,,,,627.1580000,11.1870000,-10.8080000,2014-08-21
CoRoT-23 b,1,1,Transit,2011,3.63130000,0.00010000,-0.00010000,0,0.048400,0.001100,-0.001200,0,11.769,1.457,-1.457,0,1.050,0.130,-0.130,0,982.09470,104.88390,-104.88390,0,3.09000,0.33000,-0.33000,0,3.30000,1.70000,-1.00000,0,0.160000,,,1,85.700,2.600,-1.500,0,,,,,378.000,35.000,-35.000,0,,,,,,,,,1060.9700000,45.4700000,-41.9400000,2019-03-18
CoRoT-23 b,1,1,Transit,2011,3.63130000,0.00010000,-0.00010000,0,0.048090,0.001280,-0.001040,0,13.227,2.130,-1.233,0,1.180,0.190,-0.110,0,972.55980,101.70560,-98.52730,0,3.06000,0.32000,-0.31000,0,2.32750,0.83790,-0.85120,0,,,,,84.700,3.400,-3.000,0,,,,,377.000,34.000,-34.000,0,,,,,,,,,1060.9700000,45.4700000,-41.9400000,2016-01-12
CoRoT-23 b,1,1,Transit,2011,3.63130000,0.00010000,-0.00010000,0,0.048000,0.004000,-0.004000,0,11.770,1.460,-1.460,0,1.050,0.130,-0.130,0,889.90000,95.30000,-95.30000,0,2.80000,0.30000,-0.30000,0,3.00000,1.10000,-1.10000,0,0.160000,0.020000,-0.020000,0,85.700,2.600,-1.500,0,0.06710,0.00100,-0.00100,0,377.000,34.000,-34.000,0,,,,,,,,,1060.9700000,45.4700000,-41.9400000,2014-05-14
CoRoT-25 b,1,1,Transit,2013,4.86069000,0.00006000,-0.00006000,0,0.057800,0.002000,-0.000900,0,12.110,3.400,-1.120,0,1.080,0.300,-0.100,0,85.81000,12.71000,-12.71000,0,0.27000,0.04000,-0.04000,0,0.15000,0.15000,-0.06000,0,0.000000,,,0,84.500,0.800,-0.300,0,0.08500,0.02600,-0.00200,0,29.000,4.000,-5.000,0,,,,,,,,,1103.4800000,44.2800000,-41.0500000,2014-05-14
CoRoT-25 b,1,1,Transit,2013,4.86069000,0.00006000,-0.00006000,0,0.057890,0.001900,-0.000930,0,12.106,3.363,-1.121,0,1.080,0.300,-0.100,0,93.12419,19.38763,-19.06980,0,0.29300,0.06100,-0.06000,0,0.24000,0.14000,-0.12000,0,0.220000,,,1,84.500,0.800,-0.300,0,,,,,33.500,7.400,-6.600,0,,,,,,,,,1103.4800000,44.2800000,-41.0500000,2019-03-18
CoRoT-26 b,1,1,Transit,2013,4.20474000,0.00005000,-0.00005000,0,0.052500,0.000940,-0.000980,0,14.123,1.457,-0.785,0,1.260,0.130,-0.070,0,184.34140,63.56600,-34.96130,0,0.58000,0.20000,-0.11000,0,0.36000,0.03600,-0.02600,0,0.410000,,,1,86.800,2.200,-1.400,0,,,,,66.000,44.000,-13.000,0,,,,,,,,,1045.1800000,,,2019-03-18
CoRoT-26 b,1,1,Transit,2013,4.20474000,0.00005000,-0.00005000,0,0.052600,0.001000,-0.001000,0,14.120,1.460,-0.780,0,1.260,0.130,-0.070,0,165.26000,15.89000,-15.89000,0,0.52000,0.05000,-0.05000,0,0.28000,0.09000,-0.07000,0,0.000000,,,0,86.800,2.200,-1.000,0,0.07180,0.00100,-0.00100,0,61.000,5.000,-6.000,0,,,,,,,,,1045.1800000,,,2014-05-14
CoRoT-27 b,1,1,Transit,2014,3.57532000,0.00006000,-0.00006000,0,0.047600,0.006600,-0.006600,0,11.287,0.493,-0.493,0,1.007,0.044,-0.044,0,3302.11000,174.80000,-174.80000,0,10.39000,0.55000,-0.55000,0,12.60000,1.92000,-1.67000,0,0.065000,,,1,86.700,1.200,-0.870,0,0.09900,0.00200,-0.00200,0,1326.000,33.000,-33.000,0,,,,,,,,,1010.2800000,69.2600000,-61.0360000,2014-05-14
CoRoT-27 b,1,1,Transit,2014,3.57532000,0.00006000,-0.00006000,0,0.046700,0.001500,-0.001700,0,11.287,0.493,-0.493,0,1.007,0.044,-0.044,0,3273.64900,257.44230,-263.79890,0,10.30000,0.81000,-0.83000,0,12.50000,2.10000,-1.70000,0,0.034000,,,1,86.700,1.200,-0.870,0,,,,,1324.000,48.000,-51.000,0,,,,,,,,,1010.2800000,69.2600000,-61.0360000,2019-03-18
CoRoT-28 b,1,1,Transit,2015,5.20851000,0.00038000,-0.00038000,0,0.059000,0.002700,-0.002800,0,10.705,0.740,-0.740,0,0.955,0.066,-0.066,0,152.87623,17.79848,-17.79848,0,0.48100,0.05600,-0.05600,0,0.68000,0.19000,-0.14000,0,0.071000,,,1,88.100,0.800,-0.800,0,,,,,56.300,4.000,-3.800,0,,,,,,,,,766.1830000,14.6850000,-14.1520000,2019-03-18
CoRoT-28 b,1,1,Transit,2015,5.20851000,0.00038000,-0.00038000,0,0.060300,0.005000,-0.005000,0,10.705,0.740,-0.740,0,0.955,0.066,-0.066,0,153.82972,27.65121,-27.65121,0,0.48400,0.08700,-0.08700,0,0.69000,0.27000,-0.27000,0,0.047000,0.055000,-0.038000,0,88.100,0.800,-0.800,0,0.05510,0.00040,-0.00040,0,56.400,4.900,-4.900,0,,,,,,,,,766.1830000,14.6850000,-14.1520000,2015-04-16
CoRoT-29 b,1,1,Transit,2015,2.85057000,0.00000600,-0.00000600,0,0.038600,0.005900,-0.005900,0,10.088,1.793,-1.793,0,0.900,0.160,-0.160,0,270.15550,63.56600,-63.56600,0,0.85000,0.20000,-0.20000,0,1.45000,0.74000,-0.74000,0,0.082000,0.081000,-0.081000,0,87.300,2.700,-2.700,0,0.10280,0.00430,-0.00430,0,125.000,17.000,-17.000,0,,,,,,,,,806.5070000,44.0270000,-39.7600000,2015-04-16
CoRoT-29 b,1,1,Transit,2015,2.85057000,0.00000600,-0.00000600,0,0.039000,0.001800,-0.002000,0,10.088,1.793,-1.793,0,0.900,0.160,-0.160,0,266.97720,41.31790,-38.13960,0,0.84000,0.13000,-0.12000,0,1.44000,1.20000,-0.58000,0,0.120000,,,1,87.300,2.700,-2.700,0,,,,,125.000,14.000,-15.000,0,,,,,,,,,806.5070000,44.0270000,-39.7600000,2019-03-18
CoRoT-29 b,1,1,Transit,2015,2.85056150,0.00000720,-0.00000720,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.800,0.320,-0.300,0,0.11050,0.00130,-0.00140,0,,,,,,,,,,,,,806.5070000,44.0270000,-39.7600000,2016-02-24
CoRoT-3 b,1,1,Transit,2008,4.25680000,0.00000500,-0.00000500,0,,,,,11.320,0.780,-0.780,0,1.010,0.070,-0.070,0,6883.91000,317.80000,-317.80000,0,21.66000,1.00000,-1.00000,0,26.40000,5.60000,-5.60000,0,0.000000,,,0,85.900,0.800,-0.800,0,0.06630,0.00090,-0.00090,0,,,,,,,,,,,,,768.7710000,30.7910000,-28.5450000,2014-05-14
CoRoT-3 b,1,1,Transit,2008,4.25679940,0.00000350,-0.00000350,0,0.057400,0.001200,-0.001300,0,11.321,0.785,-0.785,0,1.010,0.070,-0.070,0,6814.27520,305.11680,-308.29510,0,21.44000,0.96000,-0.97000,0,25.90000,6.40000,-4.90000,0,0.016000,,,1,85.900,0.800,-0.800,0,,,,,2173.000,25.000,-25.000,0,,,,,,,,,768.7710000,30.7910000,-28.5450000,2019-03-18
CoRoT-3 b,1,1,Transit,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06410,0.00070,-0.00050,0,,,,,,,,,,,,,768.7710000,30.7910000,-28.5450000,2014-08-21
CoRoT-3 b,1,1,Transit,2008,4.25679940,0.00000390,-0.00000310,0,0.056940,0.000960,-0.000790,0,11.135,0.650,-0.650,0,0.993,0.058,-0.058,0,6747.53090,260.62060,-187.51970,0,21.23000,0.82000,-0.59000,0,,,,,0.008000,0.015000,-0.005000,0,86.100,0.730,-0.520,0,0.06632,0.00063,-0.00069,0,2169.900,35.100,-22.700,0,-37.60,10.00,-22.30,0,,,,,768.7710000,30.7910000,-28.5450000,2019-10-18
CoRoT-3 b,1,1,Transit,2008,4.25679940,0.00000350,-0.00000350,0,0.057830,0.000850,-0.000850,0,11.624,0.773,-0.773,0,1.037,0.069,-0.069,0,6979.54680,222.48100,-222.48100,0,21.96000,0.70000,-0.70000,0,24.50000,4.90000,-4.90000,0,,,,,85.800,0.770,-0.770,0,,,,,2170.000,27.000,-27.000,0,,,,,,,,,768.7710000,30.7910000,-28.5450000,2016-01-12
CoRoT-30 b,1,1,Transit,2020,9.06005000,0.00024000,-0.00024000,0,0.084400,0.001200,-0.001200,0,11.310,0.852,-0.852,0,1.009,0.076,-0.076,0,921.70700,69.92260,-69.92260,0,2.90000,0.22000,-0.22000,0,3.45000,0.65000,-0.65000,0,0.007000,0.031000,-0.031000,0,90.000,0.560,-0.560,0,0.11400,0.00320,-0.00320,0,283.000,20.000,-20.000,0,,,,,,,,,1032.2300000,48.5700000,-44.4670000,2020-04-10
