nan,2.16,0.00681,5.75,235.867
0.18,5.6,0.0176,2.77,125.106
nan,2.6,0.00817,5.01,392.872
nan,3.9,0.0123,3.66,392.872
nan,7.69,0.0242,2.18,606.128
nan,3.42,0.0107,4.06,249.742
nan,10.4,0.0326,1.73,249.742
nan,3.22,0.0101,4.25,228.641
nan,7.27,0.0229,2.27,99.9293
nan,4.81,0.0151,3.12,247.266
nan,2.83,0.0089,4.69,247.302
nan,5.13,0.0161,2.97,492.167
nan,12.4,0.039,1.51,214.753
nan,6.86,0.0216,2.38,190.81
0.2,8.92,0.02807,4.11,38.0266
nan,5.95,0.0187,2.65,203.896
nan,8.45,0.0266,2.03,360.911
nan,8.05,0.0253,2.1,154.83
nan,7.27,0.0229,2.27,329.041
nan,8.6,0.0271,2.0,329.041
nan,8.55,0.0269,2.01,329.041
nan,3.02,0.00951,4.46,75.5857
nan,2.28,0.00717,5.54,268.357
nan,10.2,0.0321,1.76,330.739
nan,2.24,0.00705,5.6,330.916
nan,3.89,0.0123,3.67,330.916
nan,10.2,0.032,1.76,330.916
nan,6.26,0.0197,2.55,330.916
nan,2.39,0.00752,5.34,446.821
nan,8.4,0.0264,2.04,446.821
nan,2.92,0.0092,4.57,242.113
nan,6.8,0.0214,2.39,242.113
0.119,28.5,0.08967,0.334,289.827
0.0,15.9,0.05003,0.94,289.827
0.0,14.0,0.04405,51.4,289.827
nan,2.41,0.00758,5.3,160.679
nan,1.34,0.00421,5.64,160.679
nan,3.12,0.00981,4.36,287.188
nan,2.92,0.0092,4.57,221.753
nan,14.8,0.0465,1.32,411.923
nan,12.9,0.0405,1.47,629.51
nan,9.96,0.0313,1.78,315.014
nan,7.16,0.0225,2.3,315.014
nan,12.6,0.0397,1.48,584.877
nan,7.08,0.0223,2.32,247.637
nan,16.3,0.0514,1.22,110.567
nan,2.61,0.00822,4.98,110.567
nan,6.52,0.0205,2.47,110.567
nan,4.16,0.0131,3.5,107.518
nan,8.15,0.0256,2.08,107.518
nan,2.43,0.00766,5.26,184.131
nan,2.54,0.008,5.09,197.932
nan,10.8,0.034,1.67,197.932
nan,5.91,0.0186,2.66,300.397
nan,2.45,0.00772,5.23,166.147
nan,9.51,0.0299,1.85,577.235
nan,4.64,0.0146,3.21,405.301
nan,8.22,0.0259,2.07,244.443
