0.28,715.09,2.25,1.67,97.2396
0.126,353.42696,1.112,0.755,83.3321
0.627,572.07,1.8,1.31,57.603
0.432,2561.6,8.06,7.04,57.603
0.097,317.83,1.0,0.665,85.4321
0.489,1792.5612,5.64,4.7,85.4321
0.11,861.3193,2.71,2.06,78.0505
0.09,66.7443,0.21,0.415,60.8831
0.856,1249.0719,3.93,3.12,184.031
0.09,15.9,0.05,1.25,45.935
0.06,6.3566,0.02,2.53,16.9922
0.098,7.86,0.02473,2.15,16.9922
0.21,6.44,0.02026,2.5,16.9922
0.53,2310.6241,7.27,6.35,34.4341
0.0,858.1,2.7,2.05,85.7183
0.17,8613.193,27.1,28.1,269.126
0.07,740.5439,2.33,1.73,127.061
0.162,534.25,1.681,1.19,27.5902
0.3663,622.603,1.959,1.42,27.5902
0.2,66.6,0.20955,0.416,30.6862
0.01,108.0622,0.34,0.29,40.8991
0.5,31.46517,0.099,0.74,33.5225
0.11,3.6,0.011,3.89,11.281
0.3,645.1949,2.03,1.47,44.8264
0.059,143.0235,0.45,0.269,45.683
0.7,2224.81,7.0,5.97,67.8107
0.17,1144.188,3.6,2.86,209.839
0.53,489.4582,1.54,1.09,18.2912
0.031,324.1866,1.02,0.678,73.6123
0.2,670.6213,2.11,1.53,32.0104
0.31,17.98,0.057,1.14,21.9496
0.12,352.7913,1.11,0.754,81.4893
0.35,1195.0408,3.76,2.99,34.6538
0.46,1166.4361,3.67,2.92,34.6538
0.21,5364.9704,16.88,16.2,43.5339
0.14,117.59,0.37,0.269,28.5159
0.2,222.472,0.7,0.446,50.3503
0.06,578.426,1.82,1.32,50.3503
0.14,400.4658,1.26,0.856,98.1609
0.119,400.4658,1.26,0.856,136.957
0.284,1096.5135,3.45,2.68,136.957
0.11,3378.5329,10.63,9.74,676.579
0.197,42.44,0.13353,3.98,36.9941
0.06,1188.6842,3.74,2.97,72.2195
0.17,403.6441,1.27,0.863,140.065
0.3,6661.7168,20.96,20.7,587.659
0.06,8.88263,0.02795,3.9,21.5618
0.079,624.21812,1.964,1.43,113.704
0.86,2158.0657,6.79,5.79,42.1727
0.09,139.8452,0.44,0.263,54.7901
0.25,390.9309,1.23,0.835,146.6
0.411,1808.4527,5.69,4.74,146.6
0.02,2606.1,8.2,7.16,78.6381
0.18,12.9,0.04059,1.47,23.6434
0.09,629.3034,1.98,1.44,105.18
0.549,495.8148,1.56,1.11,58.9582
0.17,114.4188,0.36,0.273,23.371
0.14399,1239.537,3.9,3.1,50.48
0.1566,416.3573,1.31,0.91,50.48
0.185,187.5197,0.59,0.368,50.48
0.16,12.7,0.03996,1.48,33.1562
0.17,8.1,0.02549,2.09,17.7886
0.16,48.4,0.15228,0.531,17.7886
0.25,14.4,0.04531,1.34,21.0974
0.5,22.9,0.07205,0.943,10.5298
0.52,451.0,1.42,0.985,51.6026
0.14,4780.1632,15.04,14.5,51.6026
0.2,8.62,0.02712,2.0,18.7168
0.2,12.44,0.03914,1.5,18.7168
0.19,6.3566,0.02,2.53,25.8618
0.05,130.0,0.40902,0.249,25.8618
0.27,167.4,0.5267,0.321,25.8618
0.23,2917.56,9.18,8.21,156.456
0.14,136.03124,0.428,0.256,61.7804
0.12,249.17872,0.784,0.51,61.7804
0.13,1906.98,6.0,5.0,150.292
0.59,3527.913,11.1,10.2,116.046
0.05,438.6054,1.38,0.958,64.1181
0.17,2002.2,6.3,5.37,64.1181
0.21,18.8,0.05915,1.1,32.3311
0.07,762.792,2.4,1.78,78.6562
0.29,667.415,2.1,1.52,14.5324
0.02,346.4347,1.09,0.74,45.8846
0.61,6356.3,20.0,19.7,102.275
0.14,721.4741,2.27,1.69,17.3181
0.18,2002.329,6.3,5.37,859.324
0.07,11.3,0.03555,1.62,200.394
0.47,7.51,0.02363,2.22,38.0266
0.21,1179.1493,3.71,2.95,240.726
0.23,7.0,0.022,2.35,3.93305
0.05,22.5,0.07079,0.954,218.562
nan,4000.0,12.6,11.8,338.368
nan,2215.18,6.97,5.94,698.646
nan,657.0,2.067,1.5,306.738
0.2,1784.0,5.61,4.67,912.994
0.283,260.0,0.82,0.532,303.728
0.41,965.147,3.05046,2.36,376.863
nan,954.0,3.0,nan,95.9115
nan,3126.0,9.836,8.79,191.904
nan,344.0,1.08,nan,400.907
0.183,13.3,0.04185,1.43,17.6297
0.35,2126.2827,6.69,5.7,817.192
0.16,692.8694,2.18,1.62,821.918
0.3,101.7056,0.32,0.3,872.92
0.28,127.132,0.4,0.255,914.221
0.15,146.2018,0.46,0.275,830.822
0.0,171.6282,0.54,0.329,180.64
0.116,1.4,0.0044,5.63,3.37454
nan,527.5978,1.66,1.18,121.402
0.06,794.5,2.5,1.86,672.41
0.048,3178.0,10.0,8.94,672.41
0.098,1086.9786,3.42,2.66,490.61
0.036,1716.282,5.4,4.5,477.516
0.28,3426.2074,10.78,9.87,464.128
0.0,1.05,0.0033,5.44,3.83078
0.0,1.11,0.00349,5.42,3.83078
0.0,222.481,0.7,0.446,130.111
0.28,115.0,0.36,0.275,64.7414
0.359,127.132,0.4,0.255,246.353
0.294,1010.6994,3.18,2.47,163.371
0.296,500.0,1.57,1.12,264.78
0.8369,5196.5205,16.35,nan,201.338
0.15,1.91,0.00601,5.92,4.30592
0.11,3.41,0.01073,4.1,4.30592
0.55,7.7,0.02423,2.17,4.30592
0.0,0.75,0.00236,5.12,3.71207
0.04,0.98,0.00308,5.39,3.71207
0.129,1.14,0.00359,5.41,3.71207
0.25,572.07,1.8,1.31,20.21019
0.24,2860.47,9.0,8.05,19.7442
0.19,1938.7,6.1,5.2,38.77472
0.11,2129.461,6.7,5.71,69.8683
0.07,247.9074,0.78,0.496,3.2026
0.151,2415.406,7.6,6.64,47.52852
0.21,324.1866,1.02,0.678,47.4017
